record_code,format_version,submission_date,reporting_agency,release_agency,coordinator,tag_code_or_release_id,tag_type,first_sequential_number,last_sequential_number,related_group_type,related_group_id,species,run,brood_year,first_release_date,last_release_date,release_location_code,hatchery_location_code,stock_location_code,release_stage,rearing_type,study_type,release_strategy,avg_weight,avg_length,study_integrity,cwt_1st_mark,cwt_1st_mark_count,cwt_2nd_mark,cwt_2nd_mark_count,non_cwt_1st_mark,non_cwt_1st_mark_count,non_cwt_2nd_mark,non_cwt_2nd_mark_count,counting_method,tag_loss_rate,tag_loss_days,tag_loss_sample_size,tag_reused,comments,release_location_name,hatchery_location_name,stock_location_name,release_location_state,release_location_rmis_region,release_location_rmis_basin,record_origin
"T","4.1","20060830","USFWS","USFWS","07","0501020308","3",,,,,"1","3","1996","19970415","19970415","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"4.88","72","N","5000","35473",,,"0009","401405","5000","1097","C","0.03","30",,,"SMOLTS; IHN +","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060830","USFWS","USFWS","07","0501020309","3",,,,,"1","3","1996","19970409","19970409","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"4.12","69","W","5000","33626",,,"0009","388537","5000","1770","C","0.05","26",,,"SMOLTS; IHN+++","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060830","USFWS","USFWS","07","0501020310","3",,,,,"1","3","1996","19970409","19970409","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"3.79","67","W","5000","31777",,,"0009","352216","5000","649","C","0.02","25",,,"SMOLTS; IHN+++","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060830","USFWS","USFWS","07","0501020311","3",,,,,"1","3","1996","19970415","19970415","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"4.43","68","N","5000","35198",,,"0009","400433","5000","718","C","0.02","24",,,"SMOLTS; IHN +","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060830","USFWS","USFWS","07","0501020312","3",,,,,"1","3","1996","19970416","19970416","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"4.16","68","N","5000","35045",,,"0009","399942","5000","1460","C","0.04","24",,,"SMOLTS; IHN +","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060830","USFWS","USFWS","07","0501020313","3",,,,,"1","3","1996","19970416","19970416","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"4.05","67","N","5000","34257",,,"0009","392376","5000","2578","C","0.07","23",,,"SMOLTS; IHN +","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060830","USFWS","USFWS","07","0501020314","3",,,,,"1","3","1996","19970416","19970416","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"3.17","61","N","5000","34681",,,"0009","408878","5000","1073","C","0.03","18",,,"IHN +","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20020328","USFWS","USFWS","07","0501020315","3",,,,,"1","3","1996","19970416","19970416","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"3.17","61","N","5000","34680",,,"5000","1073",,,"C","0.03","18",,,"IHN +","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060830","USFWS","USFWS","07","0501020401","3",,,,,"1","3","1996","19970416","19970416","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"2.41","56","N","5000","34417",,,"0009","441308","5000","1811","C","0.05","16",,,"IHN +","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20020328","USFWS","USFWS","07","0501020402","3",,,,,"1","3","1996","19970416","19970416","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"2.41","56","N","5000","34416",,,"5000","1811",,,"C","0.05","16",,,"IHN +","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060830","USFWS","USFWS","07","0501020403","3",,,,,"1","3","1996","19970506","19970506","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"5.12","73","N","5000","34802",,,"0009","478642","5000","1450","C","0.04","34",,,"SMOLTS","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20020328","USFWS","USFWS","07","0501020404","3",,,,,"1","3","1996","19970506","19970506","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"5.12","73","N","5000","35000",,,"5000","1458",,,"C","0.04","34",,,"SMOLTS","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060830","USFWS","USFWS","07","0501020405","3",,,,,"1","3","1996","19970506","19970506","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","B",,"4.53","71","N","5000","34298",,,"0009","594206","5000","1805","C","0.05","30",,,"SMOLTS","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20041207","USFWS","USFWS","07","0501020409","3",,,,,"1","3","1998","19990127","19990212","6FCSASAF BLRB","6FCSABAT CNFH","6FCSABAT CNFH",,"H","O","FR",,"38","N","5000","13367",,,"5000","853",,,"C","0.06","21","200",,"WILD FISH CAPTURED IN SCREW TRAPS AT RBDD. retention rate 94%, tag loss day 21","SAC R BEL RBDD","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20041207","USFWS","USFWS","07","0501020412","3",,,,,"1","7","1999","19991018","19991103","6FCSASAF ABRB","6FCSABAT CNFH","6FCSABAT CNFH","S","H","E","FR","16.77","108","N","5000","4777",,,"5000","89",,,"C","0.0183","29","109",,"RBDD ROTARY-SCREW TRAP EFFICIENCY STUDY","SAC R AB RBDD","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020508","3",,,,,"1","3","1997","19980304","19980304","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","2.35","58","N","5000","32198",,,"0000","411186","5000","5682","W","0.1765","21","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020509","3",,,,,"1","3","1997","19980304","19980304","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","2.21","59","N","5000","35715",,,"0000","411789","5000","1880","W","0.0526","20","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020510","3",,,,,"1","3","1997","19980306","19980306","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","2.25","58","N","5000","36747",,,"0000","417879","5000","1136","W","0.0309","20","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020511","3",,,,,"1","3","1997","19980306","19980306","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","2.32","59","N","5000","35122",,,"0000","417786","5000","2644","W","0.0753","15","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020512","3",,,,,"1","3","1997","19980304","19980304","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","2.25","56","N","5000","27628",,,"0000","419542","5000","2080","W","0.0753","13","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020513","3",,,,,"1","3","1997","19980304","19980304","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","1.68","53","N","5000","35600",,,"0000","405149","5000","1101","W","0.0309","11","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020514","3",,,,,"1","3","1997","19980331","19980331","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.42","68","N","5000","34610",,,"0000","875746","5000","1822","W","0.0526","22","400",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020515","3",,,,,"1","3","1997","19980331","19980331","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.07","64","N","5000","37000",,,"0000","184337","5000","374","W","0.0101","20","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020601","3",,,,,"1","3","1997","19980331","19980331","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.07","64","N","5000","37067",,,"0000","184270","5000","374","W","0.0101","20","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020602","3",,,,,"1","3","1997","19980331","19980331","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.18","65","N","5000","32511",,,"0000","409114","5000","4858","W","0.1494","31","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020603","3",,,,,"1","3","1997","19980331","19980331","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.16","66","N","5000","33701",,,"0000","400043","5000","2930","W","0.0869","16","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020604","3",,,,,"1","3","1997","19980331","19980331","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.06","65","N","5000","29548",,,"0000","407980","5000","7855","W","0.2658","28","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020605","3",,,,,"1","3","1997","19980331","19980331","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","2.85","61","N","5000","30971",,,"0000","402015","5000","6798","W","0.2195","26","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020606","3",,,,,"1","3","1997","19980331","19980331","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","2.68","62","N","5000","33413",,,"0000","409604","5000","3713","W","0.1111","17","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020607","3",,,,,"1","3","1997","19980407","19980407","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.46","65","N","5000","33392",,,"0000","406703","5000","4127","W","0.1236","27","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020608","3",,,,,"1","3","1997","19980407","19980407","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.51","66","N","5000","32007",,,"0000","403831","5000","5210","W","0.1628","26","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020609","3",,,,,"1","3","1997","19980407","19980407","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.36","64","N","5000","31952",,,"0000","403860","5000","5202","W","0.1628","24","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020610","3",,,,,"1","3","1997","19980422","19980422","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","4.15","72","N","5000","27447",,,"0000","403771","5000","9644","W","0.3514","32","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020611","3",,,,,"1","3","1997","19980422","19980422","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","4.2","73","N","5000","28307",,,"0000","395884","5000","7984","W","0.2821","28","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020612","3",,,,,"1","3","1997","19980422","19980422","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","4.12","72","N","5000","28585",,,"0000","412847","5000","9027","W","0.3158","27","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020613","3",,,,,"1","3","1997","19980422","19980422","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.96","71","N","5000","28682",,,"0000","409542","5000","9058","W","0.3158","26","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020614","3",,,,,"1","3","1997","19980422","19980422","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.99","70","N","5000","30741",,,"0000","411455","5000","6748","W","0.2195","23","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020615","3",,,,,"1","3","1997","19980422","19980422","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.69","68","N","5000","33286",,,"0000","416058","5000","4539","W","0.1364","22","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020701","3",,,,,"1","3","1997","19980422","19980422","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.69","69","N","5000","35032",,,"0000","409871","5000","2637","W","0.0753","21","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020702","3",,,,,"1","3","1997","19980422","19980422","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.53","67","N","5000","31762",,,"0000","417399","5000","6050","W","0.1905","20","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020703","3",,,,,"1","3","1997","19980423","19980423","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","3.33","66","N","5000","32007",,,"0000","433879","5000","5210","W","0.1628","17","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020704","3",,,,,"1","3","1997","19980407","19980407","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","2.01","55","N","5000","35534",,,"0000","440845","5000","1870","W","0.0526","7","200",,"IHN - EARLY RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20031215","USFWS","USFWS","07","0501020705","3",,,,,"1","3","1997","19980423","19980423","6FCSABAT CNFH","6FCSABAT CNFH","6FCSABAT CNFH","S","H","I","FR","2.17","57","N","5000","34922",,,"0000","614145","5000","2629","W","0.0753","15","200",,"IHN DETECTED PRIOR TO RELEASE","COLEMAN NFH","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020706","3",,,,,"1","3","1998","19990504","19990504","6FCSASBF WSAC","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"7.21",,"N","5000","25585",,,"5000","337",,,,"0.013","16",,,,"SAC R AT WEST SACRAMENTO","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020707","3",,,,,"1","3","1998","19990504","19990504","6FCSASBF WSAC","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"7.21",,"N","5000","25633",,,"5000","338",,,,"0.013","16",,,,"SAC R AT WEST SACRAMENTO","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020708","3",,,,,"1","3","1998","19990301","19990301","6FCSJMOK ATMO","6FCSAFEA FRFH","6FCSAFEA","F","H","E",,"1.06",,"N","5000","25414",,,"5000","387",,,,"0.015","11",,,,"MOK R MOUTH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020709","3",,,,,"1","3","1998","19990301","19990301","6FCSJMOK ATMO","6FCSAFEA FRFH","6FCSAFEA","F","H","E",,"1.06",,"N","5000","25649",,,"5000","391",,,,"0.015","11",,,,"MOK R MOUTH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020710","3",,,,,"1","3","1998","19990301","19990301","6FCSJMOK ATMO","6FCSAFEA FRFH","6FCSAFEA","F","H","E",,"1.06",,"N","5000","27943",,,"5000","426",,,,"0.015","11",,,,"MOK R MOUTH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020711","3",,,,,"1","3","1998","19990301","19990301","6FCSJMOK ATMO","6FCSAFEA FRFH","6FCSAFEA","F","H","E",,"1.06",,"N","5000","24721",,,"5000","376",,,,"0.015","11",,,,"MOK R MOUTH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020712","3",,,,,"1","3","1998","19990330","19990330","6FCSJMOK GESL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"5.08",,"N","5000","26330",,,"5000","266",,,,"0.01","17",,,,"MOK R GEORGIANNA SLOUGH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020713","3",,,,,"1","3","1998","19990330","19990330","6FCSJMOK GESL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"5.08",,"N","5000","26248",,,"5000","244",,,,"0.0092","17",,,,"MOK R GEORGIANNA SLOUGH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020714","3",,,,,"1","3","1998","19990331","19990331","6FCSASBF RYDE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"4.87",,"N","5000","25873",,,"5000","130",,,,"0.005","15",,,,"SAC R AT RYDE KOKET","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020715","3",,,,,"1","3","1998","19990331","19990331","6FCSASBF RYDE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"4.87",,"N","5000","25133",,,"5000","126",,,,"0.005","15",,,,"SAC R AT RYDE KOKET","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020801","3",,,,,"1","3","1998","19990427","19990427","6FCSJMOK GESL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"7",,"N","5000","22577",,,"5000","113",,,,"0.005","17",,,"FULL-TAG LENGTHS USED FOR 9,389 FISH","MOK R GEORGIANNA SLOUGH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","CDWR","08","0501020802","3",,,,,"1","3","1998","19990427","19990427","6FCSJMOK GESL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"7",,"N","5000","27393",,,"5000","138",,,,"0.005","17",,,,"MOK R GEORGIANNA SLOUGH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","USFWS","08","0501020803","3",,,,,"1","3","1999","20000328","20000328","6FCSJMOK GESL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"3.06","71","N","5000","24571",,,"5000","476",,,,"0.019","47",,,,"MOK R GEORGIANNA SLOUGH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","USFWS","08","0501020804","3",,,,,"1","3","1999","20000328","20000328","6FCSJMOK GESL","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"3.06","71","N","5000","25253",,,"5000","489",,,,"0.019","47",,,,"MOK R GEORGIANNA SLOUGH","FEATHER R HATCHERY","FEATHER RIVER","CA","SJOA","MOKE","C"
"T","4.1","20060803","CDFW","USFWS","08","0501020805","3",,,,,"1","3","1999","20000329","20000329","6FCSASBF RYDE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"3.06","71","N","5000","23042",,,"5000","303",,,,"0.013","47",,,,"SAC R AT RYDE KOKET","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0501020806","3",,,,,"1","3","1999","20000329","20000329","6FCSASBF RYDE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"3.06","71","N","5000","23468",,,"5000","309",,,,"0.013","47",,,,"SAC R AT RYDE KOKET","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0501020807","3",,,,,"1","3","1999","20000428","20000428","6FCSASBF RYDE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"4.2","79","W","5000","21419",,,"5000","282",,,,"0.013","76",,,"FISH HAD IHN DISEASE","SAC R AT RYDE KOKET","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20060803","CDFW","USFWS","08","0501020808","3",,,,,"1","3","1999","20000428","20000428","6FCSASBF RYDE","6FCSAFEA FRFH","6FCSAFEA","G","H","E",,"4.2","79","W","5000","21395",,,"5000","282",,,,"0.013","76",,,"FISH HAD IHN DISEASE","SAC R AT RYDE KOKET","FEATHER R HATCHERY","FEATHER RIVER","CA","SAFA","SACR","C"
"T","4.1","20100205","USFWS","USFWS","07","0501020901","3",,,,,"1","4","1998","19990128","19990128","6FCSASAF LKRP","6FCSASAF LVNH","6FCSASAF","P","H","P","FR","4.25","76","N","5000","8034","0000","41","5000","82",,,"C","0.01","27","200",,,"SAC R LAKE REDDING PARK","LIVINGSTON STONE HAT","SAC R AB FEATHER","CA","SAFA","SACR","N"
"T","4.1","20041207","USFWS","USFWS","07","0501020902","3",,,,,"1","4","1998","19990128","19990128","6FCSASAF LKRP","6FCSASAF LVNH","6FCSASAF","P","H","P","FR","4.48","75","N","5000","7576","0000","38","5000","77",,,"C","0.01","27","200",,,"SAC R LAKE REDDING PARK","LIVINGSTON STONE HAT","SAC R AB FEATHER","CA","SAFA","SACR","C"
"T","4.1","20041207","USFWS","USFWS","07","0501020908","3",,,,,"1","4","1998","19990128","19990128","6FCSASAF LKRP","6FCSASAF LVNH","6FCSASAF","P","H","P","FR","3.98","70","N","5000","7910",,,"5000","416",,,"C","0.05","39","200",,,"SAC R LAKE REDDING PARK","LIVINGSTON STONE HAT","SAC R AB FEATHER","CA","SAFA","SACR","C"
"T","4.1","20041207","USFWS","USFWS","07","0501020914","3",,,,,"1","4","1998","19990128","19990128","6FCSASAF LKRP","6FCSASAF LVNH","6FCSASAF","P","H","P","FR","8.06","89","N","5000","5901",,,"5000","30",,,"C","0.005","28","200",,,"SAC R LAKE REDDING PARK","LIVINGSTON STONE HAT","SAC R AB FEATHER","CA","SAFA","SACR","C"
"T","4.1","20100205","USFWS","USFWS","07","0501020915","3",,,,,"1","4","1998","19990128","19990128","6FCSASAF LKRP","6FCSASAF LVNH","6FCSASAF","P","H","P","FR","6.43","87","N","5000","2788",,,"5000","72",,,"C","0.025","27","200",,,"SAC R LAKE REDDING PARK","LIVINGSTON STONE HAT","SAC R AB FEATHER","CA","SAFA","SACR","N"
"T","4.1","20041207","USFWS","USFWS","07","0501021006","3",,,,,"1","3","1998","19990303","19990303","6FCSASAF","6FCSABAT CNFH","6FCSABAT CNFH","F","H","I","FR","1.62","52","N","5000","27888","0000","1430","5000","6436","0000","445961","W","0.18","13","200",,"FRY EARLY RELEASE, IHN+","SAC R AB FEATHER","COLEMAN NFH","COLEMAN NFH","CA","SAFA","SACR","C"
